id,title,brand,season,gender,color,category,detail,hashtag,image,url,temperature,style
212,M MH 3ST WU SHO BLACK/WHITE,아디다스,2020  S/S,['남'],검정색,바지,숏 팬츠,"['#밴딩반바지', '#밴딩쇼츠', '#밴딩팬츠', '#삼선반바지', '#삼선쇼츠', '#허리밴드팬츠', '#3S']",https://image.msscdn.net/images/goods_img/20200421/1413336/1413336_5_500.jpg,https://store.musinsa.com/app/product/detail/1413336/0,23.0,캐주얼
213,플리츠 팬츠_블랙(EN2ASMPA10A),에노우,2020  S/S,['남'],검정색,바지,기타 바지,"['#와이드플리츠', '#주름바지', '#주름팬츠', '#플리츠', '#플리츠팬츠']",https://image.msscdn.net/images/goods_img/20200129/1283636/1283636_1_500.jpg,https://store.musinsa.com/app/product/detail/1283636/0,20.0,캐주얼
214,TAPERED HIDDEN BANDING SLACKS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#밴딩슬랙스', '#셋업팬츠', '#정장바지', '#퍼펙트슬랙스', '#밴딩', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20190927/1168907/1168907_4_500.jpg,https://store.musinsa.com/app/product/detail/1168907/0,20.0,ALL
215,CROP TAPERED SLACKS JS [BEIGE],파츠,2020  S/S,['남'],베이지색,바지,슈트 팬츠/슬랙스,"['#슬랙스', '#체험단', '#크롭', '#크롭슬랙스', '#크롭슬림핏슬랙스', '#테이퍼드', '#파츠슬랙스']",https://image.msscdn.net/images/goods_img/20200113/1269535/1269535_4_500.jpg,https://store.musinsa.com/app/product/detail/1269535/0,20.0,ALL
216,TAPERED CHINO PANTS [BEIGE],무신사 스탠다드,2019  ALL,['남'],베이지색,바지,코튼 팬츠,"['#면바지', '#스트레치', '#치노팬츠', '#캐주얼팬츠', '#면', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20180327/743460/743460_2_500.jpg,https://store.musinsa.com/app/product/detail/743460/0,20.0,ALL
217,LIGHTWEIGHT TAPERED HIDDEN BANDING SLACKS [BLACK],무신사 스탠다드,2020  S/S,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#라이트웨이트컬렉션', '#셋업', '#얇은바지', '#여름바지', '#정장', '#퍼펙트슬랙스', '#밴딩', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20200219/1311988/1311988_3_500.jpg,https://store.musinsa.com/app/product/detail/1311988/0,20.0,ALL
218,Wide String Cargo Slacks Pants Black,낫포너드,2020  S/S,['남'],검정색,바지,트레이닝/조거 팬츠,"['#스트링팬츠', '#와이드팬츠', '#조거팬츠', '#카고조거팬츠']",https://image.msscdn.net/images/goods_img/20200326/1370101/1370101_2_500.jpg,https://store.musinsa.com/app/product/detail/1370101/0,20.0,캐주얼
219,와이드 린넨 밴딩 팬츠 블랙,굿라이프웍스,2020  S/S,['남'],검정색,바지,코튼 팬츠,"['#리넨', '#린넨', '#린넨팬츠', '#바지', '#밴딩']",https://image.msscdn.net/images/goods_img/20200428/1425653/1425653_2_500.jpg,https://store.musinsa.com/app/product/detail/1425653/0,20.0,캐주얼
220,Night Rain - MOD7 crop,모드나인,2020  S/S,['남'],데님,바지,데님 팬츠,"['#나이트레인', '#데님', '#블랙진', '#와이드핏', '#청바지', '#크롭진']",https://image.msscdn.net/images/goods_img/20191111/1219189/1219189_1_500.jpg,https://store.musinsa.com/app/product/detail/1219189/0,20.0,ALL
221,COOLMAX SLIM CROP DENIM PANTS [MEDIUM INDIGO],무신사 스탠다드,2020  ALL,['남'],중청,바지,데님 팬츠,"['#기능성', '#데님컬렉션', '#슬림핏', '#워싱진', '#청바지', '#캐주얼', '#쿨탠다드', '#크롭']",https://image.msscdn.net/images/goods_img/20200318/1357811/1357811_2_500.jpg,https://store.musinsa.com/app/product/detail/1357811/0,20.0,ALL
222,CP 306 washing TaperedFit pants BG,하프크라이즈,ALL,['남'],베이지색,바지,코튼 팬츠,"['#남자면바지', '#남자면팬츠', '#면', '#워싱면바지', '#테이퍼드핏', '#테이퍼드핏팬츠', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20170217/485400/485400_1_500.jpg,https://store.musinsa.com/app/product/detail/485400/0,20.0,ALL
223,EASYGOING CROP PANTS (regular fit  natural color cream jeans),퍼스트플로어,2020  S/S,['남'],흰색,바지,데님 팬츠,"['#데님', '#진', '#청', '#청바지', '#크롭', '#크림데님', '#크림진']",https://image.msscdn.net/images/goods_img/20190418/1017833/1017833_5_500.jpg,https://store.musinsa.com/app/product/detail/1017833/0,20.0,ALL
224,LOUNGE SWEAT PANTS [MELANGE GREY],무신사 스탠다드,2019  ALL,['남'],회색,바지,트레이닝/조거 팬츠,"['#스웨트셋업', '#스웨트컬렉션', '#이지웨어', '#트랙팬츠', '#트레이닝팬츠', '#슬림']",https://image.msscdn.net/images/goods_img/20191105/1212777/1212777_4_500.jpg,https://store.musinsa.com/app/product/detail/1212777/0,20.0,ALL
225,(UNISEX)M Royal Cargo-Jogger Pants (BLACK/COOL BLACK),메리먼트,2019  S/S,['남'],검정색,바지,트레이닝/조거 팬츠,"['#밴딩팬츠', '#조거팬츠', '#카고조거', '#카고팬츠', '#트레이닝', '#트레이닝팬츠', '#카고조거팬츠']",https://image.msscdn.net/images/goods_img/20190613/1071826/1071826_10_500.jpg,https://store.musinsa.com/app/product/detail/1071826/0,20.0,캐주얼
226,String Detail Cargo Jogger Pants (LIGHT GRAY),앳 더 모먼트,2020  S/S,['남'],라이트 그레이,바지,트레이닝/조거 팬츠,"['#조거팬츠', '#카고바지', '#카고조거팬츠', '#트랙팬츠', '#트레이닝팬츠']",https://image.msscdn.net/images/goods_img/20200318/1357937/1357937_1_500.jpg,https://store.musinsa.com/app/product/detail/1357937/0,20.0,캐주얼
227,Ver.2 Classic Banding harfpants Shorts Black KHSP0427,다이클레즈,,['남'],검정색,바지,숏 팬츠,"['#반바지', '#밴딩팬츠', '#숏밴츠', '#팬딩팬츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20160406/333202/333202_2_500.jpg,https://store.musinsa.com/app/product/detail/333202/0,23.0,캐주얼
228,LIGHTWEIGHT WIDE HIDDEN BANDING CROP SLACKS [BLACK],무신사 스탠다드,2020  S/S,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#라이트웨이트컬렉션', '#셋업', '#얇은바지', '#여름바지', '#정장', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20200207/1296319/1296319_2_500.jpg,https://store.musinsa.com/app/product/detail/1296319/0,20.0,ALL
229,1962 WHITE BLUE JEANS [CROPS TRAIGHT],브랜디드,2020  S/S,['남'],중청,바지,데님 팬츠,"['#데님', '#데님팬츠', '#썸머데님', '#연청', '#연청데님', '#연청바지', '#청바지', '#크롭']",https://image.msscdn.net/images/goods_img/20200408/1391169/1391169_2_500.jpg,https://store.musinsa.com/app/product/detail/1391169/0,20.0,ALL
230,COOLMAX SLIM CROP DENIM PANTS [BLACK],무신사 스탠다드,2020  ALL,['남'],흑청,바지,데님 팬츠,"['#기능성', '#데님컬렉션', '#슬림핏', '#워싱진', '#청바지', '#캐주얼', '#쿨탠다드', '#크롭']",https://image.msscdn.net/images/goods_img/20200318/1357810/1357810_2_500.jpg,https://store.musinsa.com/app/product/detail/1357810/0,20.0,ALL
231,CRISPY NYLON SHORTS_L.Grey,코드그라피,2020  S/S,['남'],라이트 그레이,바지,숏 팬츠,"['#나일론쇼츠', '#남자반바지', '#반바지', '#밴딩반바지', '#밴딩쇼츠', '#쇼츠']",https://image.msscdn.net/images/goods_img/20200417/1409469/1409469_1_500.jpg,https://store.musinsa.com/app/product/detail/1409469/0,23.0,캐주얼
232,TRAVELER SHORTS YELLOW,트래블,2019  S/S,['남'],노란색,바지,숏 팬츠,"['#남자반바지', '#반바지', '#쇼츠', '#쇼트팬츠', '#숏바지', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20190503/1033517/1033517_1_500.jpg,https://store.musinsa.com/app/product/detail/1033517/0,23.0,캐주얼
233,LOCK UP TS BLACK,아디다스,2020  S/S,['남'],검정색,바지,숏 팬츠,"['#삼선바지', '#삼선반바지', '#삼선쇼츠', '#쇼츠', '#아디다스반바지', '#아디다스쇼츠', '#트레포일반바지']",https://image.msscdn.net/images/goods_img/20200311/1343976/1343976_3_500.jpg,https://store.musinsa.com/app/product/detail/1343976/0,23.0,캐주얼
234,Crump wide sweat pants (CP0130),크럼프,2020  S/S,['남'],검정색,바지,트레이닝/조거 팬츠,"['#바지', '#스웻팬츠', '#와이드팬츠', '#조거팬츠', '#트레이닝', '#트레이닝바지']",https://image.msscdn.net/images/goods_img/20200304/1333324/1333324_2_500.jpg,https://store.musinsa.com/app/product/detail/1333324/0,20.0,캐주얼
235,20ss [무신사 단독특가] 미니멀 스탠다드 카고조거 슬랙스 카키,세븐셀라,ALL,['남'],카키,바지,트레이닝/조거 팬츠,"['#슬랙스', '#여름조거', '#조거팬츠', '#카고조거', '#카키조거']",https://image.msscdn.net/images/goods_img/20200113/1269616/1269616_2_500.jpg,https://store.musinsa.com/app/product/detail/1269616/0,20.0,캐주얼
236,워시드 린넨 와이드 팬츠(블랙),퍼블릭아이콘,2019  S/S,['남'],검정색,바지,코튼 팬츠,"['#리넨', '#린넨바지', '#린넨와이드팬츠', '#밴딩바지', '#여름바지', '#와이드팬츠']",https://image.msscdn.net/images/goods_img/20190422/1023025/1023025_1_500.jpg,https://store.musinsa.com/app/product/detail/1023025/0,20.0,ALL
237,black crop jeans #0069,페이탈리즘,2019  S/S,['남'],검정색,바지,데님 팬츠,"['#데님', '#블랙진', '#청바지', '#크롭', '#크롭진', '#페이탈리즘블랙진']",https://image.msscdn.net/images/goods_img/20170425/545333/545333_2_500.jpg,https://store.musinsa.com/app/product/detail/545333/0,20.0,ALL
238,LINEN EASY SHORTS [4COLOR],아노블리어,2020  S/S,['남'],기타,바지,숏 팬츠,"['#데님', '#리넨', '#밴딩', '#웨빙벨트', '#코튼', '#패키지']",https://image.msscdn.net/images/goods_img/20200504/1430527/1430527_1_500.jpg,https://store.musinsa.com/app/product/detail/1430527/0,23.0,캐주얼
239,TAPERED CHINO PANTS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,코튼 팬츠,"['#면바지', '#스트레치', '#치노팬츠', '#캐주얼팬츠', '#면', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20180327/743456/743456_2_500.jpg,https://store.musinsa.com/app/product/detail/743456/0,20.0,ALL
240,Stone Worker DS Greyish / NewCrop,피스워커,,['남'],데님,바지,데님 팬츠,"['#데님', '#디스트로이드', '#스톤워커', '#청바지', '#크롭', '#크롭진']",https://image.msscdn.net/images/goods_img/20160812/394942/394942_4_500.jpg,https://store.musinsa.com/app/product/detail/394942/0,20.0,ALL
241,SWEAT SHORTS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,숏 팬츠,"['#반바지', '#스웨트컬렉션', '#아웃도어', '#올데이쇼츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20190201/947057/947057_3_500.jpg,https://store.musinsa.com/app/product/detail/947057/0,23.0,ALL
242,COTTON LINEN EASY PANTS [LIGHT GREY],무신사 스탠다드,2020  S/S,['남'],라이트 그레이,바지,코튼 팬츠,"['#리넨', '#린넨컬렉션', '#면바지', '#여름바지', '#이지팬츠', '#캐주얼팬츠', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20190410/1009423/1009423_3_500.jpg,https://store.musinsa.com/app/product/detail/1009423/0,20.0,ALL
243,SWEAT PANTS [MELANGE GREY],무신사 스탠다드,2019  ALL,['남'],회색,바지,트레이닝/조거 팬츠,"['#스웨트셋업', '#스웨트컬렉션', '#이지웨어', '#트랙팬츠', '#트레이닝팬츠', '#조거']",https://image.msscdn.net/images/goods_img/20190201/947202/947202_3_500.jpg,https://store.musinsa.com/app/product/detail/947202/0,20.0,ALL
244,M#0720 szechenyi washed jeans,모디파이드,ALL,['남'],데님,바지,데님 팬츠,"['#슬림진', '#워싱', '#중청', '#크롭진']",https://image.msscdn.net/images/goods_img/20151020/265767/265767_2_500.jpg,https://store.musinsa.com/app/product/detail/265767/0,20.0,ALL
245,CP 306 washing TaperedFit pants CR,하프크라이즈,2020  S/S,['남'],아이보리,바지,코튼 팬츠,"['#남자면바지', '#남자면팬츠', '#면', '#워싱면바지', '#테이퍼드핏', '#테이퍼드핏팬츠', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20200325/1367406/1367406_1_500.jpg,https://store.musinsa.com/app/product/detail/1367406/0,20.0,ALL
246,COTTON LINEN TAPERED EASY PANTS [LIGHT KHAKI],무신사 스탠다드,2020  S/S,['남'],카키,바지,코튼 팬츠,"['#리넨', '#린넨컬렉션', '#면바지', '#여름바지', '#이지팬츠', '#캐주얼팬츠', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20190410/1009424/1009424_4_500.jpg,https://store.musinsa.com/app/product/detail/1009424/0,20.0,ALL
247,UA TWILL BANDING SHORTS PACKAGE,유니어패럴,ALL,['남'],검정색,바지,숏 팬츠,"['#면바지', '#반바지', '#쇼츠', '#쇼츠세트', '#숏', '#숏츠', '#패키지']",https://image.msscdn.net/images/goods_img/20160621/373958/373958_11_500.jpg,https://store.musinsa.com/app/product/detail/373958/0,23.0,캐주얼
248,TRACK PANTS BLACK,아디다스,2020  S/S,['여'],검정색,바지,트레이닝/조거 팬츠,"['#락업', '#바지', '#아디다스우먼', '#애슬레저', '#에슬레저룩', '#운동복', '#추리닝', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20200204/1290739/1290739_4_500.jpg,https://store.musinsa.com/app/product/detail/1290739/0,20.0,캐주얼
249,BT18 CROP JOGGER PANTS (BLACK),베리베인,,['남'],검정색,바지,트레이닝/조거 팬츠,"['#바지', '#블랙', '#자거', '#조거', '#크롭', '#팬츠']",https://image.msscdn.net/images/goods_img/20150410/184361/184361_3_500.jpg,https://store.musinsa.com/app/product/detail/184361/0,20.0,ALL
250,COTTON EASY SHORTS [BEIGE],무신사 스탠다드,2019  S/S,['남'],베이지색,바지,숏 팬츠,"['#반바지', '#밴딩팬츠', '#올데이쇼츠', '#이지웨어', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20190418/1017885/1017885_1_500.jpg,https://store.musinsa.com/app/product/detail/1017885/0,23.0,ALL
251,TAPERED BANDING NAPPING SLACKS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#스트레치', '#정장', '#퍼팩트슬랙스', '#밴딩', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20181101/896527/896527_5_500.jpg,https://store.musinsa.com/app/product/detail/896527/0,20.0,ALL
252,LOUNGE SWEAT PANTS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,트레이닝/조거 팬츠,"['#스웨트셋업', '#스웨트컬렉션', '#이지웨어', '#트랙팬츠', '#트레이닝팬츠', '#슬림']",https://image.msscdn.net/images/goods_img/20191105/1212776/1212776_3_500.jpg,https://store.musinsa.com/app/product/detail/1212776/0,20.0,ALL
253,NYLON EASY SHORTS [DARK GREY],무신사 스탠다드,2019  S/S,['남'],다크 그레이,바지,숏 팬츠,"['#쇼츠_ALL-ROUND', '#여름바지', '#올데이쇼츠', '#이지팬츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20190503/1034124/1034124_4_500.jpg,https://store.musinsa.com/app/product/detail/1034124/0,23.0,ALL
254,20S/S 테이퍼드 데님 (미들블루),랩12,2020  S/S,['남'],데님,바지,데님 팬츠,"['#남자데님', '#데님', '#데님팬츠', '#청바지', '#테이퍼드', '#테이퍼드데님', '#테이퍼드진']",https://image.msscdn.net/images/goods_img/20191018/1194123/1194123_1_500.jpg,https://store.musinsa.com/app/product/detail/1194123/0,20.0,ALL
255,BIG TREFOIL SWM BLACK,아디다스,2020  S/S,['남'],검정색,바지,숏 팬츠,"['#로고수영바지', '#로고수영복', '#로고스윔쇼츠', '#트레포일수영바지', '#트레포일수영복']",https://image.msscdn.net/images/goods_img/20200319/1359389/1359389_5_500.jpg,https://store.musinsa.com/app/product/detail/1359389/0,23.0,캐주얼
256,LIGHTWEIGHT TAPERED HIDDEN BANDING CROP SLACKS [DARK GREY],무신사 스탠다드,2020  S/S,['남'],다크 그레이,바지,슈트 팬츠/슬랙스,"['#라이트웨이트컬렉션', '#셋업', '#얇은바지', '#여름바지', '#정장', '#퍼펙트슬랙스', '#밴딩', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20200226/1323982/1323982_2_500.jpg,https://store.musinsa.com/app/product/detail/1323982/0,20.0,ALL
257,Youth Wide Cargo Pants Black YHLP2159,제멋,2018  F/W,['남'],검정색,바지,코튼 팬츠,"['#와이드팬츠', '#와이드핏', '#카고팬츠', '#코튼팬츠', '#팬츠']",https://image.msscdn.net/images/goods_img/20181025/890521/890521_1_500.jpg,https://store.musinsa.com/app/product/detail/890521/0,20.0,ALL
258,LIGHTWEIGHT WIDE BANDING CROP SLACKS [BLACK],무신사 스탠다드,2019  S/S,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#루즈핏', '#바지', '#셋업팬츠', '#수트팬츠', '#와이드핏', '#정장바지', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20190620/1079395/1079395_4_500.jpg,https://store.musinsa.com/app/product/detail/1079395/0,20.0,ALL
259,Black Knife Recall / NewCrop,피스워커,,['남'],검정색,바지,데님 팬츠,"['#데님', '#디스트로이드', '#무파진', '#블랙디스진', '#블랙진', '#진', '#청']",https://image.msscdn.net/images/goods_img/20151002/258770/258770_11_500.jpg,https://store.musinsa.com/app/product/detail/258770/0,20.0,ALL
260,P 035 wide banding Slacks GY,하프크라이즈,2020  S/S,['남'],회색,바지,슈트 팬츠/슬랙스,"['#밴딩바지', '#밴딩슬랙스', '#밴딩팬츠', '#슬랙스', '#와이드', '#와이드슬랙스', '#와이드핏']",https://image.msscdn.net/images/goods_img/20200325/1367401/1367401_1_500.jpg,https://store.musinsa.com/app/product/detail/1367401/0,20.0,ALL
261,WOMENS ROUNGE SWEAT PANTS [BLACK],무신사 스탠다드,2020  ALL,['여'],검정색,바지,트레이닝/조거 팬츠,"['#무신사스탠다드우먼즈', '#스웨트컬렉션', '#애슬레저', '#와이드핏', '#우먼즈스웨트컬렉션', '#트레이닝복', '#슬림']",https://image.msscdn.net/images/goods_img/20200226/1324127/1324127_2_500.jpg,https://store.musinsa.com/app/product/detail/1324127/0,20.0,ALL
262,WW PANT BLACK/WHITE,아디다스,2020  S/S,['남'],검정색,바지,트레이닝/조거 팬츠,"['#바지', '#운동복', '#추리닝', '#츄리닝', '#트랙팬츠', '#트레이닝바지', '#트레이닝복', '#밴딩', '#조거']",https://image.msscdn.net/images/goods_img/20200203/1288353/1288353_3_500.jpg,https://store.musinsa.com/app/product/detail/1288353/0,20.0,캐주얼
263,COTTON EASY SHORTS [KHAKI],무신사 스탠다드,2019  S/S,['남'],카키,바지,숏 팬츠,"['#반바지', '#밴딩팬츠', '#올데이쇼츠', '#이지웨어', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20190418/1017887/1017887_1_500.jpg,https://store.musinsa.com/app/product/detail/1017887/0,23.0,ALL
264,[PLAC] KURZ B30 WSHD,플랙,2019  ALL,['남'],기타,바지,데님 팬츠,"['#중청', '#크롭진']",https://image.msscdn.net/images/goods_img/20181204/917606/917606_7_500.jpg,https://store.musinsa.com/app/product/detail/917606/0,20.0,ALL
265,[얇은Ver] 미니멀 스탠다드 카고조거 슬랙스[크림베이지],세븐셀라,2020  S/S,['남'],카키,바지,트레이닝/조거 팬츠,"['#네츄럴', '#베이지조거', '#조거슬랙스', '#조거팬츠', '#카고조거']",https://image.msscdn.net/images/goods_img/20200610/1480729/1480729_6_500.jpg,https://store.musinsa.com/app/product/detail/1480729/0,20.0,캐주얼
266,washing crop denim pants natural,유니폼브릿지,ALL,['남'],데님,바지,데님 팬츠,"['#데님', '#바지', '#진', '#청', '#청바지', '#크롭', '#팬츠']",https://image.msscdn.net/images/goods_img/20181025/890594/890594_2_500.jpg,https://store.musinsa.com/app/product/detail/890594/0,20.0,ALL
267,스우시 여성용 반바지 (블랙),나이키,ALL,['여'],검정색,바지,숏 팬츠,"['#나이키반바지', '#나이키숏팬츠', '#숏팬츠', '#스우시여성용반바지', '#여성용반바지']",https://image.msscdn.net/images/goods_img/20200206/1293451/1293451_1_500.jpg,https://store.musinsa.com/app/product/detail/1293451/0,23.0,캐주얼
268,Gym Short - NAVY,챔피온,병행수입,['남'],네이비,바지,숏 팬츠,"['#러닝', '#운동복', '#트레이닝', '#트레이닝반바지', '#트레이닝쇼츠', '#피트니스쇼츠']",https://image.msscdn.net/images/goods_img/20170608/572858/572858_2_500.jpg,https://store.musinsa.com/app/product/detail/572858/0,23.0,캐주얼
269,COMPRESSION TIGHTS [BLACK],무신사 스탠다드,2020  S/S,['남'],검정색,바지,레깅스,"['#러닝', '#스포츠웨어', '#애슬레저', '#타이즈', '#트레이닝', '#피트니스']",https://image.msscdn.net/images/goods_img/20200528/1466284/1466284_1_500.jpg,https://store.musinsa.com/app/product/detail/1466284/0,17.0,ALL
270,STANDARD SWEAT PANTS - MEANGE GREY,멜란지 마스터,ALL,['남'],회색,바지,트레이닝/조거 팬츠,"['#무지스웨트', '#세트업', '#스웨트', '#스웨트팬츠', '#스웻', '#스웻팬츠', '#스탠다드']",https://image.msscdn.net/images/goods_img/20170831/620632/620632_5_500.jpg,https://store.musinsa.com/app/product/detail/620632/0,20.0,ALL
271,SWEAT SHORTS [MELANGE GREY],무신사 스탠다드,2019  ALL,['남'],회색,바지,숏 팬츠,"['#반바지', '#스웨트컬렉션', '#아웃도어', '#올데이쇼츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20190201/947058/947058_4_500.jpg,https://store.musinsa.com/app/product/detail/947058/0,23.0,ALL
272,SEMI WIDE HIDDEN BANDING SLACKS [DUSTY BEIGE],무신사 스탠다드,2019  ALL,['남'],샌드,바지,슈트 팬츠/슬랙스,"['#루즈핏', '#밴딩슬랙스', '#셋업팬츠', '#와이드핏', '#정장바지', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20191219/1254403/1254403_3_500.jpg,https://store.musinsa.com/app/product/detail/1254403/0,20.0,ALL
273,TAPERED HIDDEN BANDING CROP SLACKS [NAVY],무신사 스탠다드,2019  ALL,['남'],네이비,바지,슈트 팬츠/슬랙스,"['#밴딩슬랙스', '#셋업팬츠', '#정장바지', '#퍼펙트슬랙스', '#밴딩', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20191107/1216293/1216293_2_500.jpg,https://store.musinsa.com/app/product/detail/1216293/0,20.0,ALL
274,crump represent mesh half pants(CP0016)-2color,크럼프,ALL,['남'],검정색,바지,숏 팬츠,[],https://image.msscdn.net/images/goods_img/20170508/550978/550978_2_500.jpg,https://store.musinsa.com/app/product/detail/550978/0,23.0,캐주얼
275,M0580 9/10 length distressed jeans,모디파이드,ALL,['남'],데님,바지,데님 팬츠,['#워싱'],https://image.msscdn.net/images/goods_img/20150515/200979/200979_1_500.jpg,https://store.musinsa.com/app/product/detail/200979/0,20.0,ALL
276,SKINNY HIDDEN BANDING CROP SLACKS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#밴딩슬랙스', '#셋업팬츠', '#슬림핏', '#정장바지', '#퍼펙트슬랙스', '#밴딩', '#크롭']",https://image.msscdn.net/images/goods_img/20190927/1168923/1168923_3_500.jpg,https://store.musinsa.com/app/product/detail/1168923/0,20.0,ALL
277,FIREBIRD TP BLACK,아디다스,ALL,['남'],검정색,바지,트레이닝/조거 팬츠,"['#운동복', '#츄리닝', '#트레이닝복', '#트레이닝팬츠', '#파이어버드', '#밴딩', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20190510/1040869/1040869_2_500.jpg,https://store.musinsa.com/app/product/detail/1040869/0,20.0,캐주얼
278,10부 Standard Fit Span Slacks Black,어커버,,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#스판', '#슬랙스', '#슬렉스', '#슬림', '#10부']",https://image.msscdn.net/images/goods_img/20151211/290083/290083_11_500.jpg,https://store.musinsa.com/app/product/detail/290083/0,20.0,ALL
279,CP LJ715 Wide Jogger Pants CH,하프크라이즈,2019  S/S,['남'],회색,바지,트레이닝/조거 팬츠,"['#와이드', '#조거팬츠']",https://image.msscdn.net/images/goods_img/20190228/969069/969069_1_500.jpg,https://store.musinsa.com/app/product/detail/969069/0,20.0,ALL
280,Wide Fit Ankle Slacks Black,어커버,,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#슬랙스', '#와이드', '#트라우져']",https://image.msscdn.net/images/goods_img/20160321/323740/323740_12_500.jpg,https://store.musinsa.com/app/product/detail/323740/0,20.0,ALL
281,여성 에어 메쉬 반바지-JCZG2566E03,체이스컬트,,['여'],검정색,바지,숏 팬츠,[],https://image.msscdn.net/images/goods_img/20190626/1083190/1083190_4_500.jpg,https://store.musinsa.com/app/product/detail/1083190/0,23.0,ALL
282,REGULAR FIT DENIM PANTS [WASHED BLACK],무신사 스탠다드,2020  ALL,['남'],검정색,바지,데님 팬츠,"['#데님컬렉션', '#데일리팬츠', '#레귤러핏', '#워싱진', '#청바지', '#캐주얼', '#슬림']",https://image.msscdn.net/images/goods_img/20200225/1322219/1322219_1_500.jpg,https://store.musinsa.com/app/product/detail/1322219/0,20.0,ALL
283,two line track pants(CP0050),크럼프,2018  S/S,['남'],검정색,바지,트레이닝/조거 팬츠,"['#바지', '#트랙팬츠', '#트레이닝', '#트레이닝바지', '#트레이닝세트']",https://image.msscdn.net/images/goods_img/20180227/724867/724867_1_500.jpg,https://store.musinsa.com/app/product/detail/724867/0,20.0,캐주얼
284,LINEN COTTON BANDING CROP SLACKS BLACK,커스텀어클락,2020  S/S,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#린넨슬랙스', '#린넨팬츠', '#밴딩바지', '#밴딩팬츠', '#여름팬츠', '#크롭팬츠']",https://image.msscdn.net/images/goods_img/20200518/1451167/1451167_3_500.jpg,https://store.musinsa.com/app/product/detail/1451167/0,20.0,ALL
285,LIGHTWEIGHT WIDE DRAWSTRING BANDING CROP SLACKS [BLACK],무신사 스탠다드,2020  S/S,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#라이트웨이트컬렉션', '#셋업', '#얇은바지', '#여름바지', '#정장', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20200220/1314979/1314979_2_500.jpg,https://store.musinsa.com/app/product/detail/1314979/0,20.0,ALL
286,WIDE HIDDEN BANDING SLACKS [DUSTY BEIGE],무신사 스탠다드,2019  ALL,['남'],샌드,바지,슈트 팬츠/슬랙스,"['#루즈핏', '#밴딩슬랙스', '#셋업팬츠', '#와이드핏', '#정장바지', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20191211/1249102/1249102_2_500.jpg,https://store.musinsa.com/app/product/detail/1249102/0,20.0,ALL
287,Ver.2 Classic Banding harfpants Shorts Lightbeige KHSP0427,다이클레즈,,['남'],베이지색,바지,숏 팬츠,"['#반바지', '#밴딩팬츠', '#숏밴츠', '#팬딩팬츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20160406/333203/333203_4_500.jpg,https://store.musinsa.com/app/product/detail/333203/0,23.0,캐주얼
288,selvedge denim pants deep indigo,유니폼브릿지,ALL,['남'],데님,바지,데님 팬츠,"['#데님', '#셀비지', '#청바지']",https://image.msscdn.net/images/goods_img/20160818/396185/396185_2_500.jpg,https://store.musinsa.com/app/product/detail/396185/0,20.0,ALL
